,rating,user_id,book_id,work_id,genres,romance,history,biography,fantasy,fiction,mistery,classic
294,3,8842281e1d1347389f2ab93d60773d4d,52357,,[],0,0,0,0,0,0,0
295,5,8842281e1d1347389f2ab93d60773d4d,7526,,[],0,0,0,0,0,0,0
296,5,8842281e1d1347389f2ab93d60773d4d,760025,,[],0,0,0,0,0,0,0
297,3,8842281e1d1347389f2ab93d60773d4d,279556,,[],0,0,0,0,0,0,0
298,4,8842281e1d1347389f2ab93d60773d4d,1903879,,[],0,0,0,0,0,0,0
299,4,8842281e1d1347389f2ab93d60773d4d,235559,,[],0,0,0,0,0,0,0
300,4,8842281e1d1347389f2ab93d60773d4d,1903878,,[],0,0,0,0,0,0,0
301,4,8842281e1d1347389f2ab93d60773d4d,108905,7386,"['Finance', 'Nonfiction', 'Personal Finance', 'Money', 'Business', 'Self Help', 'Reference']",0,0,0,0,0,0,0
302,4,8842281e1d1347389f2ab93d60773d4d,21314,,[],0,0,0,0,0,0,0
303,4,8842281e1d1347389f2ab93d60773d4d,8714,,[],0,0,0,0,0,0,0
304,4,8842281e1d1347389f2ab93d60773d4d,774088,,[],0,0,0,0,0,0,0
305,5,8842281e1d1347389f2ab93d60773d4d,128029,,[],0,0,0,0,0,0,0
306,4,8842281e1d1347389f2ab93d60773d4d,960,,[],0,0,0,0,0,0,0
307,2,8842281e1d1347389f2ab93d60773d4d,77013,,[],0,0,0,0,0,0,0
308,4,8842281e1d1347389f2ab93d60773d4d,37415,,[],0,0,0,0,0,0,0
309,5,8842281e1d1347389f2ab93d60773d4d,295,,[],0,0,0,0,0,0,0
310,3,8842281e1d1347389f2ab93d60773d4d,7679,2651704,"['Fiction', 'Science Fiction', 'Thriller', 'Horror', 'Mystery', 'Suspense', 'Novels']",0,0,0,0,1,1,0
311,1,8842281e1d1347389f2ab93d60773d4d,129549,,[],0,0,0,0,0,0,0
312,2,8842281e1d1347389f2ab93d60773d4d,7682,,[],0,0,0,0,0,0,0
313,3,8842281e1d1347389f2ab93d60773d4d,19668,,[],0,0,0,0,0,0,0
314,3,8842281e1d1347389f2ab93d60773d4d,19675,,[],0,0,0,0,0,0,0
315,4,8842281e1d1347389f2ab93d60773d4d,34993,,[],0,0,0,0,0,0,0
316,3,8842281e1d1347389f2ab93d60773d4d,32669,,[],0,0,0,0,0,0,0
317,5,8842281e1d1347389f2ab93d60773d4d,32682,,[],0,0,0,0,0,0,0
318,5,8842281e1d1347389f2ab93d60773d4d,1004,,[],0,0,0,0,0,0,0
319,3,8842281e1d1347389f2ab93d60773d4d,1119327,,[],0,0,0,0,0,0,0
320,3,8842281e1d1347389f2ab93d60773d4d,24128,,[],0,0,0,0,0,0,0
321,4,8842281e1d1347389f2ab93d60773d4d,1622,,[],0,0,0,0,0,0,0
322,4,8842281e1d1347389f2ab93d60773d4d,18135,,[],0,0,0,0,0,0,0
323,3,8842281e1d1347389f2ab93d60773d4d,262963,,[],0,0,0,0,0,0,0
324,5,8842281e1d1347389f2ab93d60773d4d,350,,[],0,0,0,0,0,0,0
325,4,8842281e1d1347389f2ab93d60773d4d,22328,,[],0,0,0,0,0,0,0
326,5,8842281e1d1347389f2ab93d60773d4d,42407,,[],0,0,0,0,0,0,0
327,5,8842281e1d1347389f2ab93d60773d4d,32923,,[],0,0,0,0,0,0,0
328,3,8842281e1d1347389f2ab93d60773d4d,588146,,[],0,0,0,0,0,0,0
329,4,8842281e1d1347389f2ab93d60773d4d,2623,,[],0,0,0,0,0,0,0
330,5,8842281e1d1347389f2ab93d60773d4d,5759,,[],0,0,0,0,0,0,0
331,4,8842281e1d1347389f2ab93d60773d4d,1384,,[],0,0,0,0,0,0,0
332,4,8842281e1d1347389f2ab93d60773d4d,1376,,[],0,0,0,0,0,0,0
333,5,8842281e1d1347389f2ab93d60773d4d,5907,,[],0,0,0,0,0,0,0
334,3,8842281e1d1347389f2ab93d60773d4d,12296,,[],0,0,0,0,0,0,0
335,0,8842281e1d1347389f2ab93d60773d4d,823,,[],0,0,0,0,0,0,0
336,4,8842281e1d1347389f2ab93d60773d4d,517266,,[],0,0,0,0,0,0,0
337,4,8842281e1d1347389f2ab93d60773d4d,629604,,[],0,0,0,0,0,0,0
338,4,8842281e1d1347389f2ab93d60773d4d,86630,,[],0,0,0,0,0,0,0
339,4,8842281e1d1347389f2ab93d60773d4d,231264,,[],0,0,0,0,0,0,0
340,4,8842281e1d1347389f2ab93d60773d4d,85009,,[],0,0,0,0,0,0,0
341,3,8842281e1d1347389f2ab93d60773d4d,629566,,[],0,0,0,0,0,0,0
342,4,8842281e1d1347389f2ab93d60773d4d,14366,,[],0,0,0,0,0,0,0
343,5,8842281e1d1347389f2ab93d60773d4d,18646,,[],0,0,0,0,0,0,0
344,2,8842281e1d1347389f2ab93d60773d4d,455373,,[],0,0,0,0,0,0,0
345,5,8842281e1d1347389f2ab93d60773d4d,2657,,[],0,0,0,0,0,0,0
346,5,8842281e1d1347389f2ab93d60773d4d,6310,,[],0,0,0,0,0,0,0
347,4,8842281e1d1347389f2ab93d60773d4d,235324,,[],0,0,0,0,0,0,0
348,5,8842281e1d1347389f2ab93d60773d4d,31646,,[],0,0,0,0,0,0,0
349,5,8842281e1d1347389f2ab93d60773d4d,4981,,[],0,0,0,0,0,0,0
350,4,8842281e1d1347389f2ab93d60773d4d,17354,,[],0,0,0,0,0,0,0
351,4,8842281e1d1347389f2ab93d60773d4d,5494321,,[],0,0,0,0,0,0,0
352,3,8842281e1d1347389f2ab93d60773d4d,13148,,[],0,0,0,0,0,0,0
353,3,8842281e1d1347389f2ab93d60773d4d,18455,,[],0,0,0,0,0,0,0
354,4,8842281e1d1347389f2ab93d60773d4d,493,,[],0,0,0,0,0,0,0
355,3,8842281e1d1347389f2ab93d60773d4d,191669,,[],0,0,0,0,0,0,0
356,5,8842281e1d1347389f2ab93d60773d4d,37684,,[],0,0,0,0,0,0,0
357,3,8842281e1d1347389f2ab93d60773d4d,54812,,[],0,0,0,0,0,0,0
358,4,8842281e1d1347389f2ab93d60773d4d,256008,,[],0,0,0,0,0,0,0
359,5,8842281e1d1347389f2ab93d60773d4d,98233,,[],0,0,0,0,0,0,0
360,4,8842281e1d1347389f2ab93d60773d4d,66406,,[],0,0,0,0,0,0,0
361,4,8842281e1d1347389f2ab93d60773d4d,75004,,[],0,0,0,0,0,0,0
362,4,8842281e1d1347389f2ab93d60773d4d,17214,,[],0,0,0,0,0,0,0
363,3,8842281e1d1347389f2ab93d60773d4d,4902,,[],0,0,0,0,0,0,0
364,5,8842281e1d1347389f2ab93d60773d4d,18699,,[],0,0,0,0,0,0,0
365,2,8842281e1d1347389f2ab93d60773d4d,11125,,[],0,0,0,0,0,0,0
366,5,8842281e1d1347389f2ab93d60773d4d,43244,,[],0,0,0,0,0,0,0
367,4,8842281e1d1347389f2ab93d60773d4d,40958,,[],0,0,0,0,0,0,0
368,4,8842281e1d1347389f2ab93d60773d4d,912,,[],0,0,0,0,0,0,0
369,4,8842281e1d1347389f2ab93d60773d4d,41786,,[],0,0,0,0,0,0,0
370,3,8842281e1d1347389f2ab93d60773d4d,41716,,[],0,0,0,0,0,0,0
371,3,8842281e1d1347389f2ab93d60773d4d,41653,,[],0,0,0,0,0,0,0
372,4,8842281e1d1347389f2ab93d60773d4d,41643,,[],0,0,0,0,0,0,0
373,4,8842281e1d1347389f2ab93d60773d4d,41619,,[],0,0,0,0,0,0,0
374,5,8842281e1d1347389f2ab93d60773d4d,5470,,[],0,0,0,0,0,0,0
375,3,8842281e1d1347389f2ab93d60773d4d,37609,,[],0,0,0,0,0,0,0
376,5,8842281e1d1347389f2ab93d60773d4d,38300,,[],0,0,0,0,0,0,0
377,5,8842281e1d1347389f2ab93d60773d4d,38296,,[],0,0,0,0,0,0,0
378,4,8842281e1d1347389f2ab93d60773d4d,32349,,[],0,0,0,0,0,0,0
379,4,8842281e1d1347389f2ab93d60773d4d,13103,,[],0,0,0,0,0,0,0
380,5,8842281e1d1347389f2ab93d60773d4d,30119,,[],0,0,0,0,0,0,0
381,5,8842281e1d1347389f2ab93d60773d4d,2262,,[],0,0,0,0,0,0,0
382,4,8842281e1d1347389f2ab93d60773d4d,2256,,[],0,0,0,0,0,0,0
383,5,8842281e1d1347389f2ab93d60773d4d,8907702,,[],0,0,0,0,0,0,0
384,4,8842281e1d1347389f2ab93d60773d4d,4610,,[],0,0,0,0,0,0,0
385,2,8842281e1d1347389f2ab93d60773d4d,32542,,[],0,0,0,0,0,0,0
386,4,8842281e1d1347389f2ab93d60773d4d,5358,,[],0,0,0,0,0,0,0
387,4,8842281e1d1347389f2ab93d60773d4d,31139,,[],0,0,0,0,0,0,0
388,4,8842281e1d1347389f2ab93d60773d4d,18131,,[],0,0,0,0,0,0,0
389,5,8842281e1d1347389f2ab93d60773d4d,9624,,[],0,0,0,0,0,0,0
390,5,8842281e1d1347389f2ab93d60773d4d,7624,,[],0,0,0,0,0,0,0
391,5,8842281e1d1347389f2ab93d60773d4d,19743,,[],0,0,0,0,0,0,0
392,4,8842281e1d1347389f2ab93d60773d4d,19764,,[],0,0,0,0,0,0,0
393,3,8842281e1d1347389f2ab93d60773d4d,19687,,[],0,0,0,0,0,0,0
394,3,8842281e1d1347389f2ab93d60773d4d,19707,,[],0,0,0,0,0,0,0
395,3,8842281e1d1347389f2ab93d60773d4d,5720,,[],0,0,0,0,0,0,0
396,4,8842281e1d1347389f2ab93d60773d4d,19691,,[],0,0,0,0,0,0,0
397,5,8842281e1d1347389f2ab93d60773d4d,19543,,[],0,0,0,0,0,0,0
398,5,8842281e1d1347389f2ab93d60773d4d,19494,,[],0,0,0,0,0,0,0
399,3,8842281e1d1347389f2ab93d60773d4d,4395,,[],0,0,0,0,0,0,0
400,3,8842281e1d1347389f2ab93d60773d4d,7745,,[],0,0,0,0,0,0,0
401,5,8842281e1d1347389f2ab93d60773d4d,4380,,[],0,0,0,0,0,0,0
402,5,8842281e1d1347389f2ab93d60773d4d,890,,[],0,0,0,0,0,0,0
403,4,8842281e1d1347389f2ab93d60773d4d,11129,,[],0,0,0,0,0,0,0
404,5,8842281e1d1347389f2ab93d60773d4d,2052,1222673,"['Mystery', 'Fiction', 'Classics', 'Crime', 'Noir', 'Detective', 'Thriller']",0,0,0,0,1,1,1
405,4,8842281e1d1347389f2ab93d60773d4d,320,,[],0,0,0,0,0,0,0
406,5,8842281e1d1347389f2ab93d60773d4d,4671,,[],0,0,0,0,0,0,0
407,4,8842281e1d1347389f2ab93d60773d4d,1898,,[],0,0,0,0,0,0,0
408,5,8842281e1d1347389f2ab93d60773d4d,7190,,[],0,0,0,0,0,0,0
409,5,8842281e1d1347389f2ab93d60773d4d,5544,,[],0,0,0,0,0,0,0
410,5,8842281e1d1347389f2ab93d60773d4d,5107,,[],0,0,0,0,0,0,0
411,4,8842281e1d1347389f2ab93d60773d4d,10853,,[],0,0,0,0,0,0,0
412,5,8842281e1d1347389f2ab93d60773d4d,10147,,[],0,0,0,0,0,0,0
413,4,8842281e1d1347389f2ab93d60773d4d,10148,,[],0,0,0,0,0,0,0
414,3,8842281e1d1347389f2ab93d60773d4d,10146,,[],0,0,0,0,0,0,0
415,3,8842281e1d1347389f2ab93d60773d4d,9339,,[],0,0,0,0,0,0,0
416,3,8842281e1d1347389f2ab93d60773d4d,8650,,[],0,0,0,0,0,0,0
417,2,8842281e1d1347389f2ab93d60773d4d,7672,688299,"['Fiction', 'Science Fiction', 'Thriller', 'Adventure', 'Horror', 'Mystery', 'Suspense']",0,0,0,0,1,1,0
418,3,8842281e1d1347389f2ab93d60773d4d,7668,,[],0,0,0,0,0,0,0
419,4,8842281e1d1347389f2ab93d60773d4d,6424171,3376836,"['Science Fiction', 'Fiction', 'Thriller', 'Horror', 'Fantasy', 'Adventure', 'Classics']",0,0,0,1,1,0,1
420,3,8842281e1d1347389f2ab93d60773d4d,7667,,[],0,0,0,0,0,0,0
421,4,8842281e1d1347389f2ab93d60773d4d,8648,,[],0,0,0,0,0,0,0
422,4,8842281e1d1347389f2ab93d60773d4d,7967,,[],0,0,0,0,0,0,0
423,5,8842281e1d1347389f2ab93d60773d4d,901,,[],0,0,0,0,0,0,0
424,4,8842281e1d1347389f2ab93d60773d4d,771,,[],0,0,0,0,0,0,0
425,5,8842281e1d1347389f2ab93d60773d4d,7126,,[],0,0,0,0,0,0,0
426,5,8842281e1d1347389f2ab93d60773d4d,3758,,[],0,0,0,0,0,0,0
427,5,8842281e1d1347389f2ab93d60773d4d,3876,,[],0,0,0,0,0,0,0
428,4,8842281e1d1347389f2ab93d60773d4d,4648,,[],0,0,0,0,0,0,0
429,3,8842281e1d1347389f2ab93d60773d4d,5559,,[],0,0,0,0,0,0,0
430,4,8842281e1d1347389f2ab93d60773d4d,4248,,[],0,0,0,0,0,0,0
431,5,8842281e1d1347389f2ab93d60773d4d,1226,,[],0,0,0,0,0,0,0
432,5,8842281e1d1347389f2ab93d60773d4d,4099,,[],0,0,0,0,0,0,0
433,4,8842281e1d1347389f2ab93d60773d4d,3750,,[],0,0,0,0,0,0,0
434,5,8842281e1d1347389f2ab93d60773d4d,2956,,[],0,0,0,0,0,0,0
435,4,8842281e1d1347389f2ab93d60773d4d,685,,[],0,0,0,0,0,0,0
436,5,8842281e1d1347389f2ab93d60773d4d,2674,,[],0,0,0,0,0,0,0
437,5,8842281e1d1347389f2ab93d60773d4d,3388,,[],0,0,0,0,0,0,0
438,3,8842281e1d1347389f2ab93d60773d4d,662,,[],0,0,0,0,0,0,0
439,4,8842281e1d1347389f2ab93d60773d4d,1202,,[],0,0,0,0,0,0,0
440,4,8842281e1d1347389f2ab93d60773d4d,3368,,[],0,0,0,0,0,0,0
441,4,8842281e1d1347389f2ab93d60773d4d,2748,,[],0,0,0,0,0,0,0
442,5,8842281e1d1347389f2ab93d60773d4d,122,,[],0,0,0,0,0,0,0
443,4,8842281e1d1347389f2ab93d60773d4d,2552,,[],0,0,0,0,0,0,0
444,4,8842281e1d1347389f2ab93d60773d4d,2618,,[],0,0,0,0,0,0,0
445,4,8842281e1d1347389f2ab93d60773d4d,2612,,[],0,0,0,0,0,0,0
446,5,8842281e1d1347389f2ab93d60773d4d,2574,,[],0,0,0,0,0,0,0
447,4,8842281e1d1347389f2ab93d60773d4d,2140,,[],0,0,0,0,0,0,0
448,5,8842281e1d1347389f2ab93d60773d4d,2265,,[],0,0,0,0,0,0,0
449,5,8842281e1d1347389f2ab93d60773d4d,1067,3364186,"['History', 'Nonfiction', 'American History', 'Historical', 'American Revolution', 'War', 'Audiobook']",0,1,0,0,0,0,0
450,3,8842281e1d1347389f2ab93d60773d4d,1843,,[],0,0,0,0,0,0,0
451,5,8842281e1d1347389f2ab93d60773d4d,1893,,[],0,0,0,0,0,0,0
452,5,8842281e1d1347389f2ab93d60773d4d,2122,,[],0,0,0,0,0,0,0
453,5,8842281e1d1347389f2ab93d60773d4d,816,,[],0,0,0,0,0,0,0
454,4,8842281e1d1347389f2ab93d60773d4d,1633,,[],0,0,0,0,0,0,0
455,5,8842281e1d1347389f2ab93d60773d4d,1306,,[],0,0,0,0,0,0,0
456,5,8842281e1d1347389f2ab93d60773d4d,77203,3295919,"['Fiction', 'Historical Fiction', 'Classics', 'Contemporary', 'Book Club', 'Novels', 'Historical']",0,0,0,0,1,0,1
457,5,8842281e1d1347389f2ab93d60773d4d,865,,[],0,0,0,0,0,0,0
458,4,8842281e1d1347389f2ab93d60773d4d,857,,[],0,0,0,0,0,0,0
459,3,8842281e1d1347389f2ab93d60773d4d,856,,[],0,0,0,0,0,0,0
460,5,8842281e1d1347389f2ab93d60773d4d,840,,[],0,0,0,0,0,0,0
461,4,8842281e1d1347389f2ab93d60773d4d,835,,[],0,0,0,0,0,0,0
462,4,8842281e1d1347389f2ab93d60773d4d,830,,[],0,0,0,0,0,0,0
463,2,8842281e1d1347389f2ab93d60773d4d,828,,[],0,0,0,0,0,0,0
464,5,8842281e1d1347389f2ab93d60773d4d,40,,[],0,0,0,0,0,0,0
465,4,8842281e1d1347389f2ab93d60773d4d,117,,[],0,0,0,0,0,0,0
466,4,8842281e1d1347389f2ab93d60773d4d,112,,[],0,0,0,0,0,0,0
467,5,8842281e1d1347389f2ab93d60773d4d,1022863,,[],0,0,0,0,0,0,0
468,4,8842281e1d1347389f2ab93d60773d4d,106,,[],0,0,0,0,0,0,0
469,4,8842281e1d1347389f2ab93d60773d4d,105,,[],0,0,0,0,0,0,0
470,4,8842281e1d1347389f2ab93d60773d4d,103,,[],0,0,0,0,0,0,0
471,5,8842281e1d1347389f2ab93d60773d4d,6,,[],0,0,0,0,0,0,0
472,5,8842281e1d1347389f2ab93d60773d4d,2,,[],0,0,0,0,0,0,0
473,5,8842281e1d1347389f2ab93d60773d4d,50,,[],0,0,0,0,0,0,0
474,5,8842281e1d1347389f2ab93d60773d4d,5,,[],0,0,0,0,0,0,0
475,5,8842281e1d1347389f2ab93d60773d4d,4,,[],0,0,0,0,0,0,0
476,5,8842281e1d1347389f2ab93d60773d4d,3,,[],0,0,0,0,0,0,0
477,5,8842281e1d1347389f2ab93d60773d4d,1,,[],0,0,0,0,0,0,0
478,5,8842281e1d1347389f2ab93d60773d4d,45,,[],0,0,0,0,0,0,0
479,5,8842281e1d1347389f2ab93d60773d4d,30,,[],0,0,0,0,0,0,0
480,5,8842281e1d1347389f2ab93d60773d4d,21,,[],0,0,0,0,0,0,0
481,5,8842281e1d1347389f2ab93d60773d4d,12,,[],0,0,0,0,0,0,0
482,4,72fb0d0087d28c832f15776b0d936598,800780,,[],0,0,0,0,0,0,0
483,4,72fb0d0087d28c832f15776b0d936598,30868,,[],0,0,0,0,0,0,0
484,0,72fb0d0087d28c832f15776b0d936598,7244,,[],0,0,0,0,0,0,0
485,0,72fb0d0087d28c832f15776b0d936598,6259,,[],0,0,0,0,0,0,0
486,0,72fb0d0087d28c832f15776b0d936598,7889569,,[],0,0,0,0,0,0,0
487,5,72fb0d0087d28c832f15776b0d936598,2088385,,[],0,0,0,0,0,0,0
488,5,72fb0d0087d28c832f15776b0d936598,12936,,[],0,0,0,0,0,0,0
489,5,72fb0d0087d28c832f15776b0d936598,5907,,[],0,0,0,0,0,0,0
490,5,72fb0d0087d28c832f15776b0d936598,18512,,[],0,0,0,0,0,0,0
491,4,72fb0d0087d28c832f15776b0d936598,15241,,[],0,0,0,0,0,0,0
492,4,72fb0d0087d28c832f15776b0d936598,2,,[],0,0,0,0,0,0,0
493,5,72fb0d0087d28c832f15776b0d936598,15881,,[],0,0,0,0,0,0,0
494,4,72fb0d0087d28c832f15776b0d936598,1,,[],0,0,0,0,0,0,0
495,4,72fb0d0087d28c832f15776b0d936598,6,,[],0,0,0,0,0,0,0
496,5,72fb0d0087d28c832f15776b0d936598,5,,[],0,0,0,0,0,0,0
497,5,72fb0d0087d28c832f15776b0d936598,136251,,[],0,0,0,0,0,0,0
498,5,72fb0d0087d28c832f15776b0d936598,18767539,,[],0,0,0,0,0,0,0
499,3,72fb0d0087d28c832f15776b0d936598,12391425,,[],0,0,0,0,0,0,0
500,1,72fb0d0087d28c832f15776b0d936598,18466898,,[],0,0,0,0,0,0,0
501,1,72fb0d0087d28c832f15776b0d936598,11339934,,[],0,0,0,0,0,0,0
502,5,72fb0d0087d28c832f15776b0d936598,17939501,,[],0,0,0,0,0,0,0
503,2,72fb0d0087d28c832f15776b0d936598,15706923,,[],0,0,0,0,0,0,0
504,3,72fb0d0087d28c832f15776b0d936598,11950752,,[],0,0,0,0,0,0,0
505,3,72fb0d0087d28c832f15776b0d936598,614739,,[],0,0,0,0,0,0,0
506,4,72fb0d0087d28c832f15776b0d936598,7840190,,[],0,0,0,0,0,0,0
507,4,72fb0d0087d28c832f15776b0d936598,18284532,,[],0,0,0,0,0,0,0
508,0,72fb0d0087d28c832f15776b0d936598,15905139,,[],0,0,0,0,0,0,0
509,4,72fb0d0087d28c832f15776b0d936598,15463724,,[],0,0,0,0,0,0,0
510,5,72fb0d0087d28c832f15776b0d936598,160495,,[],0,0,0,0,0,0,0
511,2,72fb0d0087d28c832f15776b0d936598,1373245,,[],0,0,0,0,0,0,0
512,5,72fb0d0087d28c832f15776b0d936598,2718668,,[],0,0,0,0,0,0,0
513,3,72fb0d0087d28c832f15776b0d936598,15750710,,[],0,0,0,0,0,0,0
514,3,72fb0d0087d28c832f15776b0d936598,15839093,,[],0,0,0,0,0,0,0
515,2,72fb0d0087d28c832f15776b0d936598,18306845,25800958,"['Horror', 'Short Stories', 'Paranormal', 'Fiction', 'Anthologies']",0,0,0,0,1,0,0
516,2,72fb0d0087d28c832f15776b0d936598,9577969,,[],0,0,0,0,0,0,0
517,4,72fb0d0087d28c832f15776b0d936598,377916,,[],0,0,0,0,0,0,0
518,5,72fb0d0087d28c832f15776b0d936598,518848,,[],0,0,0,0,0,0,0
519,4,72fb0d0087d28c832f15776b0d936598,37442,,[],0,0,0,0,0,0,0
520,5,72fb0d0087d28c832f15776b0d936598,16793,,[],0,0,0,0,0,0,0
521,5,72fb0d0087d28c832f15776b0d936598,13496,,[],0,0,0,0,0,0,0
522,5,72fb0d0087d28c832f15776b0d936598,100915,,[],0,0,0,0,0,0,0
523,5,72fb0d0087d28c832f15776b0d936598,119322,,[],0,0,0,0,0,0,0
524,4,72fb0d0087d28c832f15776b0d936598,113436,,[],0,0,0,0,0,0,0
525,5,72fb0d0087d28c832f15776b0d936598,38447,,[],0,0,0,0,0,0,0
526,4,72fb0d0087d28c832f15776b0d936598,41865,,[],0,0,0,0,0,0,0
527,5,72fb0d0087d28c832f15776b0d936598,337113,,[],0,0,0,0,0,0,0
528,5,72fb0d0087d28c832f15776b0d936598,10210,,[],0,0,0,0,0,0,0
529,5,72fb0d0087d28c832f15776b0d936598,930,,[],0,0,0,0,0,0,0
530,3,72fb0d0087d28c832f15776b0d936598,7937843,,[],0,0,0,0,0,0,0
531,5,72fb0d0087d28c832f15776b0d936598,4667024,,[],0,0,0,0,0,0,0
532,4,72fb0d0087d28c832f15776b0d936598,32234,,[],0,0,0,0,0,0,0
533,3,72fb0d0087d28c832f15776b0d936598,1618,,[],0,0,0,0,0,0,0
534,5,72fb0d0087d28c832f15776b0d936598,34,,[],0,0,0,0,0,0,0
535,4,72fb0d0087d28c832f15776b0d936598,12232938,,[],0,0,0,0,0,0,0
536,5,72fb0d0087d28c832f15776b0d936598,1885,,[],0,0,0,0,0,0,0
537,5,72fb0d0087d28c832f15776b0d936598,77203,3295919,"['Fiction', 'Historical Fiction', 'Classics', 'Contemporary', 'Book Club', 'Novels', 'Historical']",0,0,0,0,1,0,1
538,5,72fb0d0087d28c832f15776b0d936598,4671,,[],0,0,0,0,0,0,0
539,5,72fb0d0087d28c832f15776b0d936598,3562,,[],0,0,0,0,0,0,0
540,5,72fb0d0087d28c832f15776b0d936598,3008,,[],0,0,0,0,0,0,0
541,5,72fb0d0087d28c832f15776b0d936598,78411,,[],0,0,0,0,0,0,0
542,5,72fb0d0087d28c832f15776b0d936598,8127,,[],0,0,0,0,0,0,0
543,5,72fb0d0087d28c832f15776b0d936598,2839,,[],0,0,0,0,0,0,0
544,5,72fb0d0087d28c832f15776b0d936598,334643,,[],0,0,0,0,0,0,0
545,5,72fb0d0087d28c832f15776b0d936598,47624,2067752,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Audiobook', 'High Fantasy', 'Adventure']",0,0,0,1,1,0,0
546,5,72fb0d0087d28c832f15776b0d936598,119324,,[],0,0,0,0,0,0,0
547,5,72fb0d0087d28c832f15776b0d936598,3,,[],0,0,0,0,0,0,0
548,5,72fb0d0087d28c832f15776b0d936598,91249,2494398,"['Childrens', 'Fiction', 'Middle Grade', 'Realistic Fiction', 'Classics', 'Young Adult', 'Audiobook']",0,0,0,0,1,0,1
549,5,72fb0d0087d28c832f15776b0d936598,233722,,[],0,0,0,0,0,0,0
550,5,72fb0d0087d28c832f15776b0d936598,116494,,[],0,0,0,0,0,0,0
551,5,72fb0d0087d28c832f15776b0d936598,160629,,[],0,0,0,0,0,0,0
552,5,72fb0d0087d28c832f15776b0d936598,356321,,[],0,0,0,0,0,0,0
553,5,72fb0d0087d28c832f15776b0d936598,91248,,[],0,0,0,0,0,0,0
554,4,72fb0d0087d28c832f15776b0d936598,37741,,[],0,0,0,0,0,0,0
555,5,72fb0d0087d28c832f15776b0d936598,475339,,[],0,0,0,0,0,0,0
556,5,72fb0d0087d28c832f15776b0d936598,77767,,[],0,0,0,0,0,0,0
557,5,72fb0d0087d28c832f15776b0d936598,900065,,[],0,0,0,0,0,0,0
558,5,72fb0d0087d28c832f15776b0d936598,858719,,[],0,0,0,0,0,0,0
559,5,72fb0d0087d28c832f15776b0d936598,921651,,[],0,0,0,0,0,0,0
560,5,72fb0d0087d28c832f15776b0d936598,857448,,[],0,0,0,0,0,0,0
561,5,72fb0d0087d28c832f15776b0d936598,581409,1442720,"['Picture Books', 'Childrens', 'Fiction', 'Classics', 'Fantasy', 'Italy', 'Food']",0,0,0,1,1,0,1
562,5,72fb0d0087d28c832f15776b0d936598,505304,,[],0,0,0,0,0,0,0
563,5,72fb0d0087d28c832f15776b0d936598,858513,,[],0,0,0,0,0,0,0
564,5,72fb0d0087d28c832f15776b0d936598,125507,,[],0,0,0,0,0,0,0
565,5,72fb0d0087d28c832f15776b0d936598,44186,,[],0,0,0,0,0,0,0
566,4,72fb0d0087d28c832f15776b0d936598,767680,,[],0,0,0,0,0,0,0
567,5,72fb0d0087d28c832f15776b0d936598,231850,,[],0,0,0,0,0,0,0
568,5,72fb0d0087d28c832f15776b0d936598,91253,,[],0,0,0,0,0,0,0
569,3,72fb0d0087d28c832f15776b0d936598,30119,,[],0,0,0,0,0,0,0
570,5,72fb0d0087d28c832f15776b0d936598,24178,,[],0,0,0,0,0,0,0
571,5,72fb0d0087d28c832f15776b0d936598,19543,,[],0,0,0,0,0,0,0
572,5,72fb0d0087d28c832f15776b0d936598,3474186,,[],0,0,0,0,0,0,0
573,5,72fb0d0087d28c832f15776b0d936598,402014,,[],0,0,0,0,0,0,0
574,5,72fb0d0087d28c832f15776b0d936598,452306,,[],0,0,0,0,0,0,0
575,5,72fb0d0087d28c832f15776b0d936598,7763,,[],0,0,0,0,0,0,0
576,5,72fb0d0087d28c832f15776b0d936598,6952,,[],0,0,0,0,0,0,0
577,3,72fb0d0087d28c832f15776b0d936598,137791,,[],0,0,0,0,0,0,0
578,5,72fb0d0087d28c832f15776b0d936598,228333,,[],0,0,0,0,0,0,0
579,5,72fb0d0087d28c832f15776b0d936598,926908,,[],0,0,0,0,0,0,0
580,5,72fb0d0087d28c832f15776b0d936598,395233,,[],0,0,0,0,0,0,0
581,5,72fb0d0087d28c832f15776b0d936598,381102,,[],0,0,0,0,0,0,0
582,4,72fb0d0087d28c832f15776b0d936598,87640,,[],0,0,0,0,0,0,0
583,4,72fb0d0087d28c832f15776b0d936598,627206,,[],0,0,0,0,0,0,0
584,4,72fb0d0087d28c832f15776b0d936598,2865,,[],0,0,0,0,0,0,0
585,3,ab2923b738ea3082f5f3efcbbfacb218,3086160,,[],0,0,0,0,0,0,0
586,4,ab2923b738ea3082f5f3efcbbfacb218,19288043,,[],0,0,0,0,0,0,0
587,4,ab2923b738ea3082f5f3efcbbfacb218,7727018,,[],0,0,0,0,0,0,0
588,3,ab2923b738ea3082f5f3efcbbfacb218,17262100,,[],0,0,0,0,0,0,0
589,4,ab2923b738ea3082f5f3efcbbfacb218,3153910,,[],0,0,0,0,0,0,0
590,4,ab2923b738ea3082f5f3efcbbfacb218,278210,,[],0,0,0,0,0,0,0
591,5,ab2923b738ea3082f5f3efcbbfacb218,2187,,[],0,0,0,0,0,0,0
